trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
85,False,"{'a': 0.5, 'e': 0.4274149319487267}",20,0,-84.87565404453025,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.4231620823177488}",20,0,9.290176263824655,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
87,False,"{'a': 0.5, 'e': 0.418951549247639}",20,9,-17.03877387906251,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
88,False,"{'a': 0.5, 'e': 0.4147829116815814}",25,0,-49.613847673544406,"{0: 18, 1: 4, 2: 2, 3: 0, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.4106557527523455}",25,18,12.255150467896236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,12,-3.8154757631254084,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.5, 'e': 0.40252422403363597}",25,6,-12.06560982744828,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
92,False,"{'a': 0.5, 'e': 0.39851904108451414}",20,1,-9.326905946539839,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
93,False,"{'a': 0.5, 'e': 0.3945537103716011}",25,11,16.44006167628073,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
94,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,0,-0.8983458731112702,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
95,False,"{'a': 0.5, 'e': 0.3867410234545012}",20,7,16.919062285958276,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.5, 'e': 0.38289288597511206}",25,0,3.0481227768750703,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
97,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,9,15.930113496182045,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.5, 'e': 0.37531109885139957}",20,3,-5.483009383733832,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
99,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,5,-34.80128274930043,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
100,False,"{'a': 0.5, 'e': 0.36787944117144233}",25,14,-18.441173563091578,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
101,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,8,-5.776596913482532,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
102,False,"{'a': 0.5, 'e': 0.3605949401730783}",30,16,-33.29193367518949,"{0: 10, 1: 2, 2: 0, 3: 2, 4: 0}",1
103,False,"{'a': 0.5, 'e': 0.3570069605691474}",20,5,-20.86275818976945,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
104,False,"{'a': 0.5, 'e': 0.35345468195878016}",30,19,-25.521697295243843,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
105,False,"{'a': 0.5, 'e': 0.3499377491111553}",25,13,7.563009976404416,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
