trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
461,False,"{'a': 0.9, 'e': 0.00995181830784842}",20,6,26.940179139699268,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.9, 'e': 0.009852796061187257}",25,10,26.259267762750287,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.9, 'e': 0.009754759102342903}",25,16,18.4525744226131,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.9, 'e': 0.009657697627537777}",20,12,15.295289879332326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.9, 'e': 0.009561601930543505}",25,14,24.08146354882816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.9, 'e': 0.009466462401710323}",20,8,18.81883407605752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.9, 'e': 0.009372269527006058}",20,6,2.413945308995665,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
468,False,"{'a': 0.9, 'e': 0.009279013887064744}",25,19,11.320125433457909,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.9, 'e': 0.009186686156244664}",20,8,18.271584496273515,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.9, 'e': 0.009095277101695816}",20,6,22.81478383332782,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.9, 'e': 0.00900477758243656}",20,1,29.690473148427056,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.9, 'e': 0.008915178548439553}",20,7,23.639218725277463,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.9, 'e': 0.008826471039726723}",25,14,22.3124267610095,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.9, 'e': 0.00873864618547329}",20,10,18.281589130094172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.9, 'e': 0.008651695203120634}",30,16,24.356248417824535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.9, 'e': 0.00856560939749806}",30,14,29.26758531683205,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.9, 'e': 0.00848038015995326}",25,6,35.28903312470458,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.9, 'e': 0.00839599896749147}",30,11,33.63909806278784,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.9, 'e': 0.008312457381923119}",20,12,15.63847766572782,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.9, 'e': 0.00822974704902003}",20,13,-27.792246431103205,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
481,False,"{'a': 0.9, 'e': 0.008147859697679982}",25,14,19.023717373250996,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.9, 'e': 0.008066787139099614}",20,15,9.074149625308197,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.9, 'e': 0.007986521265955502}",30,11,33.0147349617583,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.9, 'e': 0.007907054051593441}",25,12,22.118959948676185,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
